User_ID,Season_ID,Search_Term,Sorting,Course_Clicked
10000302,305df0sndjhlue65nb46tdl25u,fashiondesigning,NaN,NaN
10000306,ql9j3s6ic7f1fae8ig12n3mot1,NaN,rating,Advance java
10000306,ql9j3s6ic7f1fae8ig12n3mot1,NaN,rating,Advance java
10000306,ql9j3s6ic7f1fae8ig12n3mot1,java,NaN,NaN
10000306,ql9j3s6ic7f1fae8ig12n3mot1,NaN,rating,NaN
10000306,ql9j3s6ic7f1fae8ig12n3mot1,NaN,review,NaN
10000306,ql9j3s6ic7f1fae8ig12n3mot1,NaN,rating,NaN
10000306,ql9j3s6ic7f1fae8ig12n3mot1,NaN,review,NaN
712893,1t3tm6umuinupktsl6c3tl0fif,agilecrashcourse,NaN,Agile Crash Course
712893,1t3tm6umuinupktsl6c3tl0fif,agilecrashcourse,NaN,Agile Crash Course
10000287,2b1njsr1m9gmhe0uhbriqct8o3,golang,NaN,Golang
10000287,2b1njsr1m9gmhe0uhbriqct8o3,golang,NaN,Golang
10000282,napnc93mv8fm7h3hdacuef4j72,blockchain,NaN,Blockchain
10000282,napnc93mv8fm7h3hdacuef4j72,blockchain,NaN,Blockchain
10000306,16tg4v50g709vm4j7g3bso6tja,java,NaN,NaN
10000287,ujmlmmkfcfj3hcpnuc1u2vdupn,andriod,NaN,NaN
10000287,ujmlmmkfcfj3hcpnuc1u2vdupn,androiddevelopment,NaN,Android Development
10000287,ujmlmmkfcfj3hcpnuc1u2vdupn,androiddevelopment,NaN,Android Development
10000306,16tg4v50g709vm4j7g3bso6tja,mysql,NaN,NaN
10000306,16tg4v50g709vm4j7g3bso6tja,java,NaN,NaN
10000306,16tg4v50g709vm4j7g3bso6tja,NaN,startdate,Java
10000306,16tg4v50g709vm4j7g3bso6tja,NaN,startdate,Java
95297,i07vhfuet1gqholkf40k19j62h,blockchain,NaN,Blockchain
95297,i07vhfuet1gqholkf40k19j62h,blockchain,NaN,Blockchain
95297,i07vhfuet1gqholkf40k19j62h,iosswift,NaN,NaN
95297,i07vhfuet1gqholkf40k19j62h,tableau,NaN,NaN
95297,i07vhfuet1gqholkf40k19j62h,reactjs,NaN,React.JS
95297,i07vhfuet1gqholkf40k19j62h,reactjs,NaN,React.JS
95297,i07vhfuet1gqholkf40k19j62h,iosswift,NaN,iOS 13 &amp; swift 5
95297,i07vhfuet1gqholkf40k19j62h,iosswift,NaN,iOS 13 &amp; swift 5
95297,i07vhfuet1gqholkf40k19j62h,blockchain,NaN,Blockchain
95297,i07vhfuet1gqholkf40k19j62h,blockchain,NaN,Blockchain
95297,i07vhfuet1gqholkf40k19j62h,hotelmanagement,NaN,Hotel Management
95297,i07vhfuet1gqholkf40k19j62h,hotelmanagement,NaN,Hotel Management
10000289,2lu226h2ds02o41u2l34q8vlav,datavisualization,NaN,NaN
10000289,2lu226h2ds02o41u2l34q8vlav,iosswift,NaN,NaN
10000289,2lu226h2ds02o41u2l34q8vlav,tableau,NaN,NaN
230682,0n6k4i7cb1v1kj8cn4ipvguqrt,blockchain,NaN,Blockchain
230682,0n6k4i7cb1v1kj8cn4ipvguqrt,blockchain,NaN,Blockchain
230682,0n6k4i7cb1v1kj8cn4ipvguqrt,blockchain,NaN,Blockchain
230682,0n6k4i7cb1v1kj8cn4ipvguqrt,blockchain,NaN,Blockchain
10000287,8fasskrpclvnsdf3714n4ih8bc,blockchain,NaN,NaN
10000287,8fasskrpclvnsdf3714n4ih8bc,blockchain,NaN,Blockchain
10000287,8fasskrpclvnsdf3714n4ih8bc,blockchain,NaN,Blockchain
10000287,8fasskrpclvnsdf3714n4ih8bc,blockchain,NaN,Blockchain
10000287,8fasskrpclvnsdf3714n4ih8bc,blockchain,NaN,Blockchain
10000287,8fasskrpclvnsdf3714n4ih8bc,blockchain,NaN,NaN
677090,6u661i43mgt0t65j1nmv16ojg5,java,NaN,NaN
10000340,qbdsuskscvvhj16qvncg0k45ua,java,NaN,NaN
10000306,05dqceere9ha9jvruf0q8qs8bv,softwaretesting,NaN,NaN
10000306,05dqceere9ha9jvruf0q8qs8bv,java,NaN,NaN
10000294,cl059mn1ie3nf34akru1nijn8a,blockchain,NaN,Blockchain
10000294,cl059mn1ie3nf34akru1nijn8a,blockchain,NaN,Blockchain
755581,8be5k98anr5nmldgqp456od801,hotelmanagement,NaN,Hotel Management
755581,8be5k98anr5nmldgqp456od801,hotelmanagement,NaN,Hotel Management
755581,8be5k98anr5nmldgqp456od801,hotelmanagement,NaN,Hotel Management
755581,8be5k98anr5nmldgqp456od801,hotelmanagement,NaN,Hotel Management
966833,dnrhits71lj8se1jejam1ihcu5,iosswift,NaN,iOS 13 &amp; swift 5
966833,dnrhits71lj8se1jejam1ihcu5,iosswift,NaN,iOS 13 &amp; swift 5
252984,3vmrej9hh042prb1ou1j6gkedm,bindu,NaN,Hotel Management
252984,3vmrej9hh042prb1ou1j6gkedm,bindu,NaN,Hotel Management
10000000,hevfa6p5t4sh24cq7bdmogq0ql,datavisualization,NaN,Data visualization
10000000,hevfa6p5t4sh24cq7bdmogq0ql,datavisualization,NaN,Data visualization
10000218,fg03uhhlls4k9r7vh5nr7a5h2q,datavisualization,NaN,Data visualization
10000218,fg03uhhlls4k9r7vh5nr7a5h2q,datavisualization,NaN,Data visualization
10000289,seun88svaupmnp3jbqctr06mro,pythonfordatascience,NaN,Python for Data Science
10000289,seun88svaupmnp3jbqctr06mro,pythonfordatascience,NaN,Python for Data Science
10000289,seun88svaupmnp3jbqctr06mro,pythonfordatascience,NaN,NaN
10000289,seun88svaupmnp3jbqctr06mro,pythonfordatascience,NaN,NaN
10000306,ioenvc89at44uimkqij1ughmil,c,NaN,Robotics
10000306,ioenvc89at44uimkqij1ughmil,c,NaN,Robotics
10000306,ioenvc89at44uimkqij1ughmil,c,NaN,NaN
10000306,ioenvc89at44uimkqij1ughmil,NaN,hprice,NaN
10000306,ioenvc89at44uimkqij1ughmil,NaN,rating,NaN
10000306,ioenvc89at44uimkqij1ughmil,NaN,review,NaN
10000306,ioenvc89at44uimkqij1ughmil,NaN,startdate,NaN
21997,djl41itmhrbhlih0an9ar51n5d,kavita,NaN,NaN
21997,djl41itmhrbhlih0an9ar51n5d,music,NaN,NaN
10000287,54lnmaoafmrdaldkegkvo5fqs6,categoryresultphpcatlanguage,NaN,NaN
10000306,ioenvc89at44uimkqij1ughmil,NaN,startdate,NaN
334748,b2ah7li2ggp2iarqgpaedtto6p,course,NaN,NaN
10000218,5s9gsreojo5dsalihqogmgqjot,becomeaproductmanager,NaN,Become a Product Manager
10000218,5s9gsreojo5dsalihqogmgqjot,becomeaproductmanager,NaN,Become a Product Manager
274001,jj7hco54pnc0oadt730f0adr57,becomeaproductmanager,NaN,NaN
152866,diibvol366io0gkelkpls7pa2u,becom,NaN,NaN
635537,bcc9pqjeuqi0773h2gvgoffm1p,becomeaproductmanager,NaN,NaN
960146,6brbmr158a0idnrskl6fmif22o,becomeaproductmanager,NaN,NaN
411375,j70tjp02rjcqsho9onq3to5v1s,datavisualization,NaN,NaN
10000302,dm1lkgvjsul4lh228skmds9no2,fashiondesigning,NaN,NaN
628588,7ifp6fe0fmvpns7n0e76dt2f7h,datavisualization,NaN,NaN
199588,qnc3nllbqesc95h9pv5cmd0d22,datavisualization,NaN,NaN
700172,uj14992lmhnpu136523mfn17t5,datavisualization,NaN,NaN
845043,8qbpolfmqd7i9ponpp7hc7gsjv,datavisualization,NaN,NaN
10000287,7l7ql23acuscvi31pne53dlbok,categoryresultphpcatmarketing,NaN,NaN
506147,877m4j93ali6c3iur9bgcko6ea,bindu,NaN,Hotel Management
506147,877m4j93ali6c3iur9bgcko6ea,bindu,NaN,Hotel Management
506147,877m4j93ali6c3iur9bgcko6ea,potu,NaN,Fashion Designing
506147,877m4j93ali6c3iur9bgcko6ea,potu,NaN,Fashion Designing
10000340,3mj87or70gdoou16c7ppar8t99,potu,NaN,Blockchain
10000340,3mj87or70gdoou16c7ppar8t99,potu,NaN,Blockchain
873394,nbmnqqsgqa1c362ef9ig5ig4n1,golang,NaN,Golang
873394,nbmnqqsgqa1c362ef9ig5ig4n1,golang,NaN,Golang
10000340,2q3lbjfruv8fu3hlqcfshpkc8a,categoryresultphpcatmarketing,NaN,NaN
10000286,4o4sao248aud7t51bomr94amr8,reactjswebdevelopmenttheesse,NaN,React.JS
10000286,4o4sao248aud7t51bomr94amr8,reactjswebdevelopmenttheesse,NaN,React.JS
10000286,4o4sao248aud7t51bomr94amr8,reactjs,NaN,React.JS
10000286,4o4sao248aud7t51bomr94amr8,reactjs,NaN,React.JS
10000306,l6s5ierlm1avr6sq1ilt92tfuq,java,NaN,NaN
10000306,l6s5ierlm1avr6sq1ilt92tfuq,NaN,rating,NaN
10000306,l6s5ierlm1avr6sq1ilt92tfuq,NaN,lprice,NaN
10000306,l6s5ierlm1avr6sq1ilt92tfuq,NaN,hprice,NaN
10000306,l6s5ierlm1avr6sq1ilt92tfuq,NaN,startdate,NaN
10000306,l6s5ierlm1avr6sq1ilt92tfuq,NaN,startdate,NaN
10000294,3rip7rk54uuo2glghgvgpo2d5a,iosswift,NaN,NaN
810669,bonsogiski9n1g2ik832h2le8n,iosswift,NaN,NaN
10000302,3375vqcjfp5jbhqfg5omup359j,iosswift,NaN,NaN
905299,la51bi50qtmlmjokktcjbluke7,iosswift,NaN,NaN
793858,dp71ii06a3h881em1k7lg4j2s9,potu,NaN,Teacher Traning
793858,dp71ii06a3h881em1k7lg4j2s9,potu,NaN,Teacher Traning
793858,dp71ii06a3h881em1k7lg4j2s9,mayuresh,NaN,NaN
793858,dp71ii06a3h881em1k7lg4j2s9,javeed,NaN,Data visualization
793858,dp71ii06a3h881em1k7lg4j2s9,javeed,NaN,Data visualization
885120,68v0sn3pf5ebcquvgd90ape91r,bindu,NaN,Hotel Management
885120,68v0sn3pf5ebcquvgd90ape91r,bindu,NaN,Hotel Management
885120,68v0sn3pf5ebcquvgd90ape91r,mayuresh,NaN,Android Development
885120,68v0sn3pf5ebcquvgd90ape91r,mayuresh,NaN,Android Development
10000000,dbtt8qj8fuqa0qc8numikm6sf3,php,NaN,NaN
10000000,dbtt8qj8fuqa0qc8numikm6sf3,php,NaN,NaN
10000000,dbtt8qj8fuqa0qc8numikm6sf3,python,NaN,NaN
10000000,dbtt8qj8fuqa0qc8numikm6sf3,course,NaN,NaN
10000000,dbtt8qj8fuqa0qc8numikm6sf3,learn,NaN,NaN
10000000,dbtt8qj8fuqa0qc8numikm6sf3,story,NaN,NaN
10000000,dbtt8qj8fuqa0qc8numikm6sf3,photo,NaN,NaN
10000352,e1a9cdaeik2ulbb8c353m9segb,java,NaN,NaN
10000286,668np9pade9j01ndrj1vnqt2no,mayuresh,NaN,Python for Data Science
10000286,668np9pade9j01ndrj1vnqt2no,mayuresh,NaN,Python for Data Science
10000286,nt4172umd7i8072j2h22iftsj8,reactjs,NaN,NaN
10000286,nt4172umd7i8072j2h22iftsj8,reactjs,NaN,NaN
10000286,nt4172umd7i8072j2h22iftsj8,golang,NaN,NaN
10000286,nt4172umd7i8072j2h22iftsj8,golang,NaN,NaN
10000286,nt4172umd7i8072j2h22iftsj8,reactjs,NaN,NaN
10000286,nt4172umd7i8072j2h22iftsj8,reactjs,NaN,NaN
10000013,56bqunaqtcscbceomahekpbu3d,basic,NaN,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,python,NaN,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,review,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,review,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,lprice,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,rating,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,rating,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,hprice,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,hprice,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,review,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,php,NaN,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,java,NaN,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,rating,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,review,NaN
10000286,lcp8hhgvh4u6df0fo25m32r636,NaN,startdate,NaN
10000013,56bqunaqtcscbceomahekpbu3d,basic,NaN,NaN
10000013,56bqunaqtcscbceomahekpbu3d,testing,NaN,NaN
10000013,56bqunaqtcscbceomahekpbu3d,NaN,rating,NaN
5e49c87b7c69f,56bqunaqtcscbceomahekpbu3d,NaN,rating,NaN
10000013,2m45t1fvhili797mpb44np5ks6,testing,NaN,NaN
10000000,juhorg966q91shonsblha74jkd,testingfundamentals,NaN,Testing Fundamentals
10000000,juhorg966q91shonsblha74jkd,testingfundamentals,NaN,Testing Fundamentals
10000335,datdminpmsikl8rnqs5cghdnhs,potu,NaN,Blockchain
10000335,datdminpmsikl8rnqs5cghdnhs,potu,NaN,Blockchain
10000302,2iefth18rggho6ct4teqc72gv3,advancejava,NaN,NaN
10000282,6aja5aec3sr9s3rantco8sv5kq,aman,NaN,Selenium WebDriver with Java
10000282,6aja5aec3sr9s3rantco8sv5kq,aman,NaN,Selenium WebDriver with Java
10000302,voetgao656rfhc4ce5hbfkn47h,advancejava,NaN,NaN
600485,31d8t46g8seonhj2vt3487q2jq,seleniumwebdriverwithjava,NaN,NaN
10000287,id83njvahktdrfoheccmsfrbkk,seleniumwebdriverwithjava,NaN,NaN
10000289,7n813c80a0g8qjl3ekaco7qh5v,camerabasics,NaN,NaN
10000048,k736c5m7lmt1rlv6uot9pktgg6,c,NaN,C++
10000048,k736c5m7lmt1rlv6uot9pktgg6,c,NaN,C++
10000048,k736c5m7lmt1rlv6uot9pktgg6,c,NaN,C++
10000048,k736c5m7lmt1rlv6uot9pktgg6,c,NaN,C++
10000286,d707vm4jg8pd19v6tfeghvfpkl,supraja,NaN,NaN
10000000,adjoi99ims3frfs6jfh3r2iu2f,c,NaN,C++
10000000,adjoi99ims3frfs6jfh3r2iu2f,c,NaN,C++
10000000,adjoi99ims3frfs6jfh3r2iu2f,c,NaN,C++
10000000,adjoi99ims3frfs6jfh3r2iu2f,c,NaN,C++
10000338,se5ag3lmtb1pub9cngoslcoe4j,support,NaN,NaN
10000338,se5ag3lmtb1pub9cngoslcoe4j,support,NaN,NaN
10000282,9er33esgb0dl6qcuvlu7nk66he,rashi,NaN,Testing Fundamentals
10000282,9er33esgb0dl6qcuvlu7nk66he,rashi,NaN,Testing Fundamentals
10000218,mk5jvfftebahrin1ser3n7bn72,seleniumwebdriverwithjava,NaN,Selenium WebDriver with Java
10000218,mk5jvfftebahrin1ser3n7bn72,seleniumwebdriverwithjava,NaN,Selenium WebDriver with Java
10000287,bee1eihapfpc0jtdg5r0pdm384,seleniumwebdriverwithjava,NaN,Selenium WebDriver with Java
10000287,bee1eihapfpc0jtdg5r0pdm384,seleniumwebdriverwithjava,NaN,Selenium WebDriver with Java
10000218,sfdin3kpjv7hqgav73e0a5b3q6,seleniumwebdriverwithjava,NaN,Selenium WebDriver with Java
10000218,sfdin3kpjv7hqgav73e0a5b3q6,seleniumwebdriverwithjava,NaN,Selenium WebDriver with Java
10000000,bevpspb3hiomk6usoj3qp9h93t,testingfundamentals,NaN,Testing Fundamentals
10000000,bevpspb3hiomk6usoj3qp9h93t,testingfundamentals,NaN,Testing Fundamentals
304364,elgn6son29dqlgmpg01gjhc596,blockchain,NaN,Blockchain
304364,elgn6son29dqlgmpg01gjhc596,blockchain,NaN,Blockchain
304364,elgn6son29dqlgmpg01gjhc596,blockchain,NaN,Blockchain
304364,elgn6son29dqlgmpg01gjhc596,blockchain,NaN,Blockchain
10000356,kelgfk4guaqor9gp5h7qupccvo,clanguage,NaN,NaN
10000356,kelgfk4guaqor9gp5h7qupccvo,c,NaN,NaN
10000037,ts08m539un097mvgeacack0uou,c,NaN,NaN
10000037,ts08m539un097mvgeacack0uou,datascience,NaN,NaN
10000037,ts08m539un097mvgeacack0uou,c,NaN,NaN
10000037,ts08m539un097mvgeacack0uou,datascience,NaN,NaN
10000037,ts08m539un097mvgeacack0uou,datascience,NaN,NaN
107973,pephr5rd96dc90o4iikevkl0q4,java,NaN,Java
107973,pephr5rd96dc90o4iikevkl0q4,java,NaN,Java
789338,ks0nctea9v2b0411jo1839ufvo,hotelmanagement,NaN,Hotel Management
789338,ks0nctea9v2b0411jo1839ufvo,hotelmanagement,NaN,Hotel Management
789338,ks0nctea9v2b0411jo1839ufvo,agilee,NaN,NaN
789338,ks0nctea9v2b0411jo1839ufvo,agilecrashcourse,NaN,NaN
789338,ks0nctea9v2b0411jo1839ufvo,NaN,startdate,Agile Crash Course
789338,ks0nctea9v2b0411jo1839ufvo,NaN,startdate,Agile Crash Course
789338,ks0nctea9v2b0411jo1839ufvo,agile,NaN,Agile Crash Course
789338,ks0nctea9v2b0411jo1839ufvo,agile,NaN,Agile Crash Course
635741,80v5lfqfiirk4pr0elq53hn1tt,advancejava,NaN,NaN
10000302,brtua53ri9brkpaicf42gvjmt4,softwaretestingforeveryone,NaN,Software Testing for everyone
10000302,brtua53ri9brkpaicf42gvjmt4,softwaretestingforeveryone,NaN,Software Testing for everyone
10000302,oncnaahq5nhr44vqvc1l7cti38,java,NaN,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,reactjswebdevelopmenttheesse,NaN,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,python,NaN,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,startdate,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,review,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,review,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,rating,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,default,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,lprice,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,review,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,default,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,default,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,review,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,react,NaN,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,review,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,lprice,NaN
10000302,3bprtdtvn4sbvlaamkdam2labt,categoryresultphpcatlifestyle,NaN,NaN
10000302,3bprtdtvn4sbvlaamkdam2labt,categoryresultphpcatlifestyle,NaN,NaN
10000302,3bprtdtvn4sbvlaamkdam2labt,categoryresultphpcatlifestyle,NaN,NaN
10000302,s1qksj8jfbjdtulmeih9i34836,categoryresultphpcatitandsoftware,NaN,NaN
10000302,s1qksj8jfbjdtulmeih9i34836,categoryresultphpcatitandsoftware,NaN,NaN
10000013,d5pnroer41gpsfrall1tgd291t,NaN,startdate,Testing Fundamentals
10000013,d5pnroer41gpsfrall1tgd291t,NaN,startdate,Testing Fundamentals
10000013,d5pnroer41gpsfrall1tgd291t,NaN,hprice,NaN
10000013,d5pnroer41gpsfrall1tgd291t,NaN,startdate,Automation Testing with Selenium web driver
10000013,d5pnroer41gpsfrall1tgd291t,NaN,startdate,Automation Testing with Selenium web driver
10000013,d5pnroer41gpsfrall1tgd291t,NaN,startdate,NaN
10000013,d5pnroer41gpsfrall1tgd291t,python,NaN,NaN
10000286,b3gr3lb1eq3ul63pj9oibmlj7q,python,NaN,NaN
10000286,b3gr3lb1eq3ul63pj9oibmlj7q,NaN,review,NaN
10000013,d5pnroer41gpsfrall1tgd291t,NaN,review,NaN
10000286,b3gr3lb1eq3ul63pj9oibmlj7q,NaN,default,NaN
10000013,d5pnroer41gpsfrall1tgd291t,NaN,default,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,python,NaN,NaN
10000013,d5pnroer41gpsfrall1tgd291t,NaN,review,NaN
10000286,b3gr3lb1eq3ul63pj9oibmlj7q,NaN,default,NaN
10000286,9aoulaamqaka3d5hugvdb9g8sf,NaN,startdate,NaN
10000286,b3gr3lb1eq3ul63pj9oibmlj7q,NaN,default,NaN
476050,481sj7k97r0tpco2tuv3vqamsi,automobileengineering,NaN,Automobile Engineering
476050,481sj7k97r0tpco2tuv3vqamsi,automobileengineering,NaN,Automobile Engineering
515286,dv43mn7jshu7du8gfbdn2ncbrj,potu,NaN,Blockchain
515286,dv43mn7jshu7du8gfbdn2ncbrj,potu,NaN,Blockchain
51347,ck5ec8f6mi13uhku2sh2n0459f,css,NaN,NaN
10000037,s166efm1oq2ejichc4b438lpgf,css,NaN,CSS
10000037,s166efm1oq2ejichc4b438lpgf,css,NaN,CSS
10000357,m4p65ff0gudmugcap3ags09the,css,NaN,CSS
10000357,m4p65ff0gudmugcap3ags09the,css,NaN,CSS
10000357,m4p65ff0gudmugcap3ags09the,css,NaN,CSS
10000357,m4p65ff0gudmugcap3ags09the,css,NaN,CSS
10000357,m4p65ff0gudmugcap3ags09the,css,NaN,CSS
10000357,m4p65ff0gudmugcap3ags09the,css,NaN,CSS
10000037,26ho0nbnlab38dpl78gmf0i03t,pythonforbeginners,NaN,NaN
10000037,26ho0nbnlab38dpl78gmf0i03t,NaN,hprice,NaN
10000037,26ho0nbnlab38dpl78gmf0i03t,NaN,rating,NaN
10000037,26ho0nbnlab38dpl78gmf0i03t,NaN,startdate,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,oceanofnodejs,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,php,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,coursephp,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,sqlserveradministrationpart,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,softwaretesting,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,querypower,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,softwaretesting,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,sqlserveradministrationpart,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,softwaretesting,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,softwaretesting,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,softwaretesting,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,softwaretesting,NaN,NaN
10000299,5i25ptvrsovqse4do7e79jocgk,java,NaN,NaN
419132,oao1bs9hjh4ua2td4d6f8nieus,java,NaN,NaN
10000287,75js7ma5ci1eaja1rb99d9ufrs,mayuesh,NaN,NaN
10000287,75js7ma5ci1eaja1rb99d9ufrs,java,NaN,Java
10000287,75js7ma5ci1eaja1rb99d9ufrs,java,NaN,Java
10000218,fctba9244isnkm4ji4hrap7lbb,testingfundamentals,NaN,Testing Fundamentals
10000218,fctba9244isnkm4ji4hrap7lbb,testingfundamentals,NaN,Testing Fundamentals
10000302,e4gc3ma0tkuqvbriuntd7b84u1,java,NaN,NaN
10000302,e4gc3ma0tkuqvbriuntd7b84u1,java,NaN,NaN
10000302,e4gc3ma0tkuqvbriuntd7b84u1,java,NaN,NaN
10000302,e4gc3ma0tkuqvbriuntd7b84u1,NaN,review,NaN
627082,vv72eifad6145qcu0727ul4r6d,NaN,review,NaN
10000282,6qgrp6to45800h6673p93r88g6,java,NaN,NaN
10000282,6qgrp6to45800h6673p93r88g6,java,NaN,NaN
351173,d0pe59uqjv8pfkb826boeqmun3,NaN,review,NaN
10000359,v5r20oms9ccflsq4bpclmjmed8,wifihacking,NaN,Wi-Fi Hacking with Kali
10000359,v5r20oms9ccflsq4bpclmjmed8,wifihacking,NaN,Wi-Fi Hacking with Kali
10000359,l3m30fu1135c9p2mr4u8oi0lv8,java,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,java,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,pythonphp,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,chhyhgjt,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,java,NaN,Selenium WebDriver with Java (Copy0)
10000359,l3m30fu1135c9p2mr4u8oi0lv8,java,NaN,Selenium WebDriver with Java (Copy0)
10000359,l3m30fu1135c9p2mr4u8oi0lv8,chhyhgjt,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,java,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,hadoop,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,hadoop,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,cprogramming,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,java,NaN,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,NaN,rating,NaN
10000359,l3m30fu1135c9p2mr4u8oi0lv8,NaN,review,NaN
10000286,qdgblvufb1pp9hrvlbntsh052f,python,NaN,NaN
10000286,qdgblvufb1pp9hrvlbntsh052f,NaN,review,NaN
10000286,qdgblvufb1pp9hrvlbntsh052f,react,NaN,NaN
10000286,qdgblvufb1pp9hrvlbntsh052f,NaN,review,NaN
10000299,hd6k5ips70vr9b0pd5360c56v1,cinematographycourse,NaN,NaN
10000299,hd6k5ips70vr9b0pd5360c56v1,NaN,rating,NaN
10000299,vd1ipvqcqqr68d4ribn59ham6k,ddddd,NaN,NaN
10000299,vd1ipvqcqqr68d4ribn59ham6k,ddd,NaN,NaN
10000299,vd1ipvqcqqr68d4ribn59ham6k,NaN,rating,NaN
10000299,vd1ipvqcqqr68d4ribn59ham6k,computer,NaN,NaN
10000299,vd1ipvqcqqr68d4ribn59ham6k,ddd,NaN,NaN
10000299,vd1ipvqcqqr68d4ribn59ham6k,computer,NaN,NaN
10000299,vd1ipvqcqqr68d4ribn59ham6k,it,NaN,NaN
10000326,k2v0e64e0rbudp2n5batjp3nd2,theultimatedrawingmasterclass,NaN,NaN
10000282,htu6h2bvd4gm0rc6cb5eqqf9e4,theultimatedrawingmasterclass,NaN,The Ultimate Drawing Masterclass
10000282,htu6h2bvd4gm0rc6cb5eqqf9e4,theultimatedrawingmasterclass,NaN,The Ultimate Drawing Masterclass
10000282,htu6h2bvd4gm0rc6cb5eqqf9e4,theultimatedrawingmasterclass,NaN,NaN
10000282,htu6h2bvd4gm0rc6cb5eqqf9e4,NaN,rev,NaN
10000282,htu6h2bvd4gm0rc6cb5eqqf9e4,NaN,rat,Data Science MasterClass
10000282,htu6h2bvd4gm0rc6cb5eqqf9e4,NaN,rat,Data Science MasterClass
10000282,htu6h2bvd4gm0rc6cb5eqqf9e4,theultimatedrawingmasterclass,NaN,NaN
10000037,crm9rg66i8hq90ur6g9d7dbfba,css,NaN,NaN
10000218,csd1i5prm8k3hqnaepim13sq62,potu,NaN,NaN
10000218,csd1i5prm8k3hqnaepim13sq62,potu,NaN,NaN
759144,jmh8a9nosb8jfeougsvq187nh5,NaN,rating,NaN
759144,jmh8a9nosb8jfeougsvq187nh5,NaN,rating,NaN
10000287,r6hcj9gt6pqlfv2k2sngd12fdl,course,NaN,NaN
10000287,r6hcj9gt6pqlfv2k2sngd12fdl,course,NaN,NaN
940628,0od47d5q8bqr7p15tiovgtvgj6,potu,NaN,NaN
940628,0od47d5q8bqr7p15tiovgtvgj6,NaN,startdate,NaN
940628,0od47d5q8bqr7p15tiovgtvgj6,aman,NaN,NaN
940628,0od47d5q8bqr7p15tiovgtvgj6,aman,NaN,NaN
940628,0od47d5q8bqr7p15tiovgtvgj6,NaN,startdate,NaN
940628,0od47d5q8bqr7p15tiovgtvgj6,NaN,startdate,NaN
